chromosome	position	strand	refGenome	reads	subject	externalSampleID	internalSampleID	cellType	timePoint	estAbund	relAbund	nearestFeature	inFeature	nearestFeatureStrand	inFeatureExon	nearestFeatureDist	nearestOncoFeature	nearestOncoFeatureDist
chr8	58628578	-	hg38	57	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	NSMAF	TRUE	-	FALSE	0	CYP7A1	-128416
chr8	85138162	-	hg38	48	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	LRRCC1	TRUE	+	TRUE	-0	WWP1	-1204601
chr8	98990947	-	hg38	1	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	VPS13B	FALSE	+	FALSE	-22317	COX6C	887046
chr8	99154986	-	hg38	15	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	VPS13B	TRUE	+	FALSE	0	COX6C	723007
chr8	129597083	+	hg38	1	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	CCDC26	TRUE	-	FALSE	0	PVT1	1495829
chr8	132784323	+	hg38	53	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	PHF20L1	TRUE	+	FALSE	0	NDRG1	452846
chr8	144283794	+	hg38	78	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	BOP1	TRUE	-	FALSE	0	BOP1	0
chr8	144300194	+	hg38	4	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	HSF1	TRUE	+	FALSE	0	BOP1	-8755
chr8	144356375	+	hg38	6	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	FBXL6	TRUE	-	TRUE	-0	BOP1	-64936
chr8	144518990	+	hg38	18	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	LRRC14	TRUE	+	FALSE	0	RECQL4	-1163
chr8	15926816	+	hg38	1	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	TUSC3	FALSE	+	FALSE	160166	PDGFRL	-1649615
chr8	20990567	+	hg38	4	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	LINC02153	TRUE	+	FALSE	-0	EGR3	1697092
chr8	27820997	+	hg38	5	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	PBK	TRUE	-	FALSE	-0	CLU	-206185
chr8	31119354	+	hg38	9	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	WRN	TRUE	+	FALSE	-0	WRN	-0
chr8	59062128	+	hg38	30	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	TOX	TRUE	-	FALSE	0	CYP7A1	-561966
chr8	69128942	+	hg38	2	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	LINC01592	FALSE	-	FALSE	-24751	NCOA2	980818
chr8	709694	+	hg38	99	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	ERICH1	TRUE	-	FALSE	0	ERICH1	0
chr8	80049626	+	hg38	2	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	TPD52	TRUE	-	FALSE	-0	TPD52	-0
chr8	93793387	+	hg38	72	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	TMEM67	TRUE	+	FALSE	-0	TP53INP1	1132583
chr8	94433558	+	hg38	1	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	RAD54B,FSBP	TRUE	-,-	FALSE	0	TP53INP1	492412
chr8	97732050	+	hg38	1	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	MTDH	FALSE	+	FALSE	1789	COX6C	2145943
chr9	125022992	-	hg38	55	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	SCAI	TRUE	-	FALSE	-0	HSPA5	211854
chr9	128298306	-	hg38	64	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	SWI5	FALSE	+	FALSE	9316	SPTAN1	-254250
chr9	131168442	-	hg38	82	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	NUP214	TRUE	+	FALSE	0	NUP214	0
chr9	134140275	-	hg38	25	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	WDR5	TRUE	+	FALSE	0	BRD3	-72255
chr9	135846347	-	hg38	4	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	CAMSAP1	TRUE	-	FALSE	-0	PAEP	279570
chr9	136478530	-	hg38	38	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	SEC16A	TRUE	-	FALSE	0	NOTCH1	15901
chr9	136809830	-	hg38	24	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	RABL6	TRUE	+	FALSE	0	MAMDC4	-42535
chr9	19286139	-	hg38	1	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	DENND4C	TRUE	+	FALSE	0	MLLT3	1055524
chr9	33115158	-	hg38	4	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	B4GALT1	TRUE	-	FALSE	-0	BAG1	137311
chr9	33348967	-	hg38	1	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	NFX1	TRUE	+	FALSE	-0	BAG1	-84205
chr9	33841290	-	hg38	33	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	UBE2R2	TRUE	+	FALSE	0	BAG1	-576528
chr9	33964711	-	hg38	1	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	UBAP2	TRUE	-	FALSE	-0	BAG1	-699949
chr9	35028768	-	hg38	11	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	C9orf131	FALSE	+	FALSE	-12325	FANCG	45068
chr9	77914273	-	hg38	35	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	GNAQ	TRUE	-	FALSE	0	GNAQ	0
chr9	77923207	-	hg38	240	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	GNAQ	TRUE	-	FALSE	0	GNAQ	0
chr9	80324635	-	hg38	7	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	LINC01507	FALSE	+	FALSE	290079	GNAQ	-2293185
chr9	88977246	-	hg38	28	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	C9orf47	FALSE	+	FALSE	-13615	CKS2	-333947
chr9	89404052	-	hg38	18	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	SEMA4D	TRUE	-	FALSE	-0	SEMA4D	-0
chr9	90983579	-	hg38	3	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	LOC100129316	FALSE	-	FALSE	79713	SYK	85018
chr9	92340039	-	hg38	87	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	CENPP	TRUE	+	FALSE	0	OMD	74204
chr9	98007568	-	hg38	6	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	ANP32B	TRUE	+	FALSE	-0	ANP32B	-0
chr9	112249367	+	hg38	1	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	PTBP3	TRUE	-	FALSE	-0	BSPRY	-1100163
chr9	127704558	+	hg38	1	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	CFAP157	FALSE	+	FALSE	-2432	SPTAN1	-847998
chr9	128974190	+	hg38	2	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	NUP188	TRUE	+	FALSE	0	PTPA	-136757
chr9	136412717	+	hg38	2	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	PMPCA	TRUE	+	FALSE	0	NOTCH1	81714
chr9	136451872	+	hg38	1	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	SEC16A	TRUE	-	FALSE	-0	NOTCH1	42559
chr9	137083437	+	hg38	22	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	UAP1L1	TRUE	+	TRUE	-0	MAMDC4	222637
chr9	137628440	+	hg38	2	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	EHMT1	TRUE	+	FALSE	0	EHMT1	0
chr9	137636743	+	hg38	2	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	EHMT1	TRUE	+	FALSE	0	EHMT1	0
chr9	20980222	+	hg38	1	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	FOCAD	TRUE	+	FALSE	-0	MLLT3	-357678
chr9	33846894	+	hg38	21	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	UBE2R2	TRUE	+	FALSE	0	BAG1	-582132
chr9	74278940	+	hg38	48	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	LOC101927358	FALSE	+	FALSE	-92589	ANXA1	1108546
chr9	74404366	+	hg38	3	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	LOC101927358	FALSE	+	FALSE	20835	ANXA1	1233972
chr9	77247568	+	hg38	30	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	VPS13A	TRUE	+	FALSE	0	GNAQ	468704
chr9	89641407	+	hg38	5	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	UNQ6494	TRUE	+	FALSE	0	GADD45G	34851
chrM	5982	+	hg38	1	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	COX1	TRUE	+	TRUE	0	None.found	Inf
chrX	104137511	-	hg38	20	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	SLC25A53	TRUE	-	FALSE	0	ARMCX2	-2477619
chrX	155088995	-	hg38	60	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	BRCC3	TRUE	+	FALSE	0	CMC4,MTCP1	-17722
chrX	155511406	-	hg38	95	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	TMLHE	TRUE	-	FALSE	-0	CMC4,MTCP1	-440133
chrX	19676923	-	hg38	283	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	SH3KBP1	TRUE	-	FALSE	-0	EIF1AX	447593
chrX	38609997	-	hg38	9	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	TSPAN7	TRUE	+	FALSE	0	BCOR	1441247
chrX	51801743	-	hg38	1	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	MAGED1	FALSE	+	FALSE	-1314	SSX2	895151
chrX	73988610	-	hg38	4	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	JPX	TRUE	+	FALSE	0	CXCR3	-2370092
chrX	77693822	-	hg38	97	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	ATRX	TRUE	-	FALSE	0	ATRX	0
chrX	123705515	+	hg38	4	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	THOC2	TRUE	-	FALSE	0	STAG2	-255043
chrX	136644401	+	hg38	7	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	LINC00892	FALSE	+	FALSE	1971	FGF13	1987170
chrX	136721878	+	hg38	208	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	ARHGEF6	TRUE	-	FALSE	-0	FGF13	1909693
chrX	136744016	+	hg38	4	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	ARHGEF6	TRUE	-	FALSE	0	FGF13	1887555
chrX	151781359	+	hg38	2	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	CNGA2	FALSE	+	FALSE	35794	BGN	-1713528
chrX	155606772	+	hg38	6	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	TMLHE	TRUE	-	FALSE	0	CMC4,MTCP1	-535499
chrX	38585815	+	hg38	5	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	TSPAN7	TRUE	+	FALSE	0	BCOR	1465429
chrX	53951446	+	hg38	5	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	PHF8	TRUE	-	FALSE	-0	KDM5C	-726023
chrX	54010739	+	hg38	31	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	PHF8	TRUE	-	FALSE	0	KDM5C	-785316
chrX	71552798	+	hg38	115	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	OGT	TRUE	+	FALSE	0	CXCR3	63116
chrX	73947809	+	hg38	10	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	JPX	TRUE	+	FALSE	0	CXCR3	-2329291
chrX	75731782	+	hg38	28	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	TTC3P1	FALSE	-	FALSE	8754	MAGEE1	-695869
chrY	19569169	-	hg38	52	LF4_Top	xxx	GTSP5395	T-CELLS	1	1	0.09017132551848511	TXLNGY	TRUE	+	FALSE	0	P2RY8	-18032024
chr1	100919207	-	hg38	282	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	SLC30A7	TRUE	+	FALSE	0	COL11A1	1957258
chr1	111149526	-	hg38	66	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	CEPT1	TRUE	+	FALSE	0	CD53	249589
chr1	111175461	-	hg38	3	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	CEPT1	TRUE	+	FALSE	-0	WDR77	264427
chr1	14308188	-	hg38	1	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	KAZN-AS1	FALSE	-	FALSE	40765	PRDM2	483108
chr1	151105003	-	hg38	29	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	GABPB2	TRUE	+	FALSE	-0	MLLT11	36505
chr1	151677021	-	hg38	1	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	SNX27	TRUE	+	FALSE	-0	RORC	129048
chr1	155897856	-	hg38	191	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	RIT1	TRUE	-	TRUE	-0	ARHGEF2	48981
chr1	169622665	-	hg38	1	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	SELP	TRUE	-	FALSE	0	SELE	99973
chr1	185176105	-	hg38	1	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	SWT1	TRUE	+	FALSE	0	PRG4	-1120166
chr1	198921815	-	hg38	689	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	MIR181A1HG	TRUE	-	FALSE	0	ZNF281	1483130
chr1	203314722	-	hg38	317	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	BTG2	FALSE	+	FALSE	5119	BTG2	5119
chr1	203807684	-	hg38	1349	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	ZC3H11A	TRUE	+	FALSE	0	FMOD	-456254
chr1	228233684	-	hg38	736	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	OBSCN	TRUE	+	FALSE	0	OBSCN	0
chr1	25451335	-	hg38	16	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	MACO1	TRUE	+	FALSE	0	RSRP1	-113080
chr1	35639180	-	hg38	201	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	PSMB2	TRUE	-	FALSE	0	SFPQ	-446034
chr1	35766345	-	hg38	8	C2_Top	xxx	GTSP5385	T-CELLS	1	3	0.5859375	CLSPN	TRUE	-	FALSE	0	THRAP3	-458065
chr1	39225556	-	hg38	4	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	MACF1	TRUE	+	FALSE	0	MACF1	0
chr1	40074916	-	hg38	1	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	PPT1	TRUE	-	FALSE	-0	RLF	-86451
chr1	45704099	-	hg38	1120	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	IPP	TRUE	-	FALSE	-0	PRDX1	-181208
chr1	52490853	-	hg38	93	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	ZCCHC11	TRUE	-	FALSE	0	EPS15	-971529
chr1	8880693	-	hg38	208	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	ENO1-AS1	FALSE	+	FALSE	807	ENO1	-2006
chr1	92349213	-	hg38	311	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	RPAP2	TRUE	+	FALSE	-0	GLMN	-50203
chr1	97793542	-	hg38	1	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	DPYD	TRUE	-	FALSE	0	ALG14	-2720590
chr1	123611524	+	hg38	1	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	EMBP1	FALSE	+	FALSE	2039635	NOTCH2	-3541820
chr1	1341102	+	hg38	36	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	DVL1	TRUE	-	FALSE	-0	MIB2	-274311
chr1	150124920	+	hg38	221	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	VPS45	TRUE	+	FALSE	-0	APH1A	140477
chr1	154989761	+	hg38	25	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	FLAD1	TRUE	+	FALSE	-0	CKS1B	10511
chr1	1612271	+	hg38	495	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	MIB2	FALSE	+	FALSE	-3142	MIB2	-3142
chr1	176130776	+	hg38	187	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	COP1	TRUE	-	FALSE	0	PAPPA2	-332393
chr1	181035582	+	hg38	78	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	MR1	TRUE	+	FALSE	0	DHX9	-1803720
chr1	1812885	+	hg38	1	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	GNB1	TRUE	-	FALSE	-0	CDK11A	-88319
chr1	19132891	+	hg38	820	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	UBR4	TRUE	-	FALSE	-0	PAX7	384024
chr1	203801544	+	hg38	849	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	ZC3H11A	TRUE	+	FALSE	0	FMOD	-450114
chr1	228789581	+	hg38	583	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	RHOU	FALSE	+	FALSE	42911	OBSCN	410706
chr1	26784149	+	hg38	440	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	ARID1A	FALSE	+	FALSE	2038	ARID1A	2038
chr1	32043206	+	hg38	563	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	KHDRBS1	TRUE	+	TRUE	-0	EIF3I	-178376
chr1	35094945	+	hg38	84	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	ZMYM1	TRUE	+	FALSE	-0	SFPQ	81431
chr1	35391496	+	hg38	37	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	ZMYM4	TRUE	+	FALSE	-0	SFPQ	-198350
chr1	45655974	+	hg38	5	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	GPBP1L1	TRUE	-	FALSE	-0	PRDX1	-133083
chr1	45881819	+	hg38	28	C2_Top	xxx	GTSP5385	T-CELLS	1	2	0.390625	MAST2	TRUE	+	FALSE	0	TSPAN1	-293256
chr1	90006657	+	hg38	39	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	ZNF326	TRUE	+	FALSE	0	GBP1	-941296
chr10	103348373	-	hg38	2	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	PCGF6	TRUE	-	FALSE	0	SUFU	714915
chr10	11607202	-	hg38	14	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	USP6NL	TRUE	-	FALSE	0	GATA3	3532000
chr10	21706403	-	hg38	181	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	MLLT10	TRUE	+	FALSE	-0	MLLT10	-0
chr10	62173280	-	hg38	392	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	RTKN2	FALSE	-	FALSE	19804	EGR2	638714
chr10	63237486	-	hg38	463	C2_Top	xxx	GTSP5385	T-CELLS	1	2	0.390625	JMJD1C	TRUE	-	FALSE	-0	EGR2	-418318
chr10	63566612	-	hg38	138	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	REEP3	TRUE	+	FALSE	0	EGR2	-747444
chr10	100198743	+	hg38	406	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	CHUK	TRUE	-	FALSE	-0	PAX2	-536964
chr10	133406610	+	hg38	1	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	MTG1	TRUE	+	FALSE	0	BNIP3	-1424596
chr10	57435246	+	hg38	883	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	MIR3924	FALSE	-	FALSE	-130686	CCDC6	2353499
chr10	73069277	+	hg38	173	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	P4HA1	TRUE	-	FALSE	0	DNAJC9	172675
chr10	7757689	+	hg38	604	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	KIN	TRUE	-	FALSE	-0	GATA3	-297013
chr10	91961444	+	hg38	214	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	BTAF1	TRUE	+	FALSE	0	HHEX	-728478
chr10	96894794	+	hg38	1385	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	LCOR	TRUE	+	FALSE	0	FRAT1	-424469
chr10	97486105	+	hg38	324	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	MMS19	TRUE	-	FALSE	0	FRAT1	164189
chr11	1000247	-	hg38	1005	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	AP2A2	TRUE	+	FALSE	-0	MUC6	12575
chr11	129995239	-	hg38	52	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	PRDM10	TRUE	-	FALSE	0	ADAMTS15	-453733
chr11	21767113	-	hg38	1	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	NELL1	FALSE	+	FALSE	191426	FANCF	855418
chr11	35074781	-	hg38	11	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	LOC100507144	FALSE	-	FALSE	57867	CD44	-64087
chr11	35542374	-	hg38	96	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	PAMR1	FALSE	-	FALSE	-12073	CD44	309971
chr11	47303838	-	hg38	1	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	MADD	TRUE	+	FALSE	-0	SPI1	51018
chr11	62733582	-	hg38	661	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	TTC9C	TRUE	+	FALSE	-0	FEN1	936337
chr11	63824361	-	hg38	147	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	SPINDOC	TRUE	+	FALSE	-0	MACROD1	174195
chr11	64771803	-	hg38	7	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	SF1	TRUE	-	FALSE	0	MAP4K2	17296
chr11	65426083	-	hg38	7	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	NEAT1	TRUE	+	TRUE	0	FRMD8	12557
chr11	65440215	-	hg38	23	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	NEAT1	TRUE	+	TRUE	-0	FRMD8	26689
chr11	65586470	-	hg38	8	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	EHBP1L1	TRUE	+	FALSE	-0	LTBP3	-28241
chr11	66662735	-	hg38	440	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	RBM4	TRUE	+	FALSE	-0	BRMS1	-317623
chr11	67183688	-	hg38	15	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	KDM2A	TRUE	+	FALSE	0	RAD9A	-208262
chr11	67203139	-	hg38	3	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	KDM2A	TRUE	+	FALSE	-0	RAD9A	-188811
chr11	675687	-	hg38	104	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	DEAF1	TRUE	-	FALSE	0	HRAS	-140119
chr11	72057177	-	hg38	931	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	NUMA1	TRUE	-	FALSE	0	NUMA1	0
chr11	73581472	-	hg38	279	C2_Top	xxx	GTSP5385	T-CELLS	1	2	0.390625	FAM168A	TRUE	-	FALSE	0	PLEKHB1	-64704
chr11	82838543	-	hg38	143	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	PRCP	TRUE	-	TRUE	-0	PICALM	3118626
chr11	112032874	+	hg38	18	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	DLAT	TRUE	+	FALSE	0	SDHD	-53948
chr11	117258688	+	hg38	1	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	RNF214	TRUE	+	FALSE	0	PCSK7	-26162
chr11	128607321	+	hg38	357	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	ETS1	FALSE	-	FALSE	-19762	ETS1	-19762
chr11	20411663	+	hg38	609	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	PRMT3	TRUE	+	FALSE	0	HTATIP2	27879
chr11	28073414	+	hg38	144	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	KIF18A	TRUE	-	FALSE	0	DNAJC24	-3296414
chr11	32231299	+	hg38	1	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	SNORA88	FALSE	-	FALSE	-87386	WT1	156474
chr11	33114131	+	hg38	632	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	CSTF3	TRUE	-	FALSE	-0	WT1	-678591
chr11	46559602	+	hg38	1	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	AMBRA1	TRUE	-	FALSE	0	MDK	175764
chr11	62357596	+	hg38	578	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	ASRGL1	TRUE	+	FALSE	0	FEN1	560351
chr11	63494935	+	hg38	11	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	HRASLS5	FALSE	-	FALSE	-3726	MACROD1	503621
chr11	65124366	+	hg38	303	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	MRPL49	TRUE	+	FALSE	0	FRMD8	-262202
chr11	66253401	+	hg38	157	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	KLC2	FALSE	+	FALSE	-3891	CD248	61084
chr11	66782844	+	hg38	1572	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	C11orf80	TRUE	+	FALSE	0	BRMS1	-437732
chr11	72345373	+	hg38	57	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	CLPB	TRUE	-	FALSE	-0	INPPL1	106225
chr11	92802928	+	hg38	448	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	FAT3	TRUE	+	FALSE	-0	MRE11	1614370
chr11	968708	+	hg38	295	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	AP2A2	TRUE	+	FALSE	0	MUC6	44114
chr12	120875643	-	hg38	12	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	SPPL3	TRUE	-	FALSE	0	SPPL3	0
chr12	122551178	-	hg38	76	C2_Top	xxx	GTSP5385	T-CELLS	1	1	0.1953125	KNTC1	TRUE	+	FALSE	0	DENR	-201641
